UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
4754.0,H34167,H,303.2,311.4,1607,36.6,43,0,0,0,0,0,0
4755.0,M19614,M,303.3,311.5,1384,54.8,48,0,0,0,0,0,0
4756.0,L51935,L,303.4,311.7,1295,51.3,51,1,0,1,0,0,0
4757.0,H34170,H,303.4,311.7,1991,19.0,53,0,0,0,0,0,0
4758.0,L51937,L,303.4,311.6,1497,42.8,58,0,0,0,0,0,0
4759.0,L51938,L,303.5,311.6,1465,48.7,60,0,0,0,0,0,0
4760.0,L51939,L,303.5,311.6,1361,46.5,62,1,0,1,0,0,0
4761.0,L51940,L,303.6,311.7,1546,38.5,64,0,0,0,0,0,0
4762.0,H34175,H,303.7,311.9,1332,52.7,66,1,0,1,0,0,0
4763.0,M19622,M,303.7,312.0,2663,11.4,71,1,0,0,1,0,0
4764.0,L51943,L,303.7,312.1,1443,45.9,74,0,0,0,0,0,0
4765.0,M19624,M,303.7,312.0,1402,48.6,76,0,0,0,0,0,0
4766.0,L51945,L,303.7,312.0,1892,22.5,79,0,0,0,0,0,0
4767.0,M19626,M,303.6,312.0,1645,35.7,81,0,0,0,0,0,0
4768.0,L51947,L,303.6,311.9,1473,50.1,84,0,0,0,0,0,0
4769.0,L51948,L,303.6,312.0,1309,52.9,86,1,0,1,0,0,0
4770.0,H34183,H,303.6,311.9,1544,37.1,88,0,0,0,0,0,0
4771.0,L51950,L,303.5,311.9,1344,49.3,93,1,0,1,0,0,0
4772.0,M19631,M,303.6,311.9,1617,36.0,95,0,0,0,0,0,0
4773.0,M19632,M,303.6,312.0,1435,37.9,98,0,0,0,0,0,0
4774.0,L51953,L,303.6,312.0,1391,50.3,101,0,0,0,0,0,0
4775.0,L51954,L,303.6,312.0,1827,23.3,103,0,0,0,0,0,0
4776.0,L51955,L,303.5,312.0,1761,25.8,105,0,0,0,0,0,0
4777.0,L51956,L,303.5,312.1,1522,36.4,107,0,0,0,0,0,0
4778.0,M19637,M,303.5,312.2,1818,23.6,109,0,0,0,0,0,0
4779.0,H34192,H,303.6,312.2,1371,54.6,112,1,0,1,0,0,0
4780.0,L51959,L,303.7,312.3,1511,38.9,117,0,0,0,0,0,0
4781.0,L51960,L,303.7,312.4,1404,46.6,119,0,0,0,0,0,0
4782.0,L51961,L,303.7,312.3,1384,45.9,121,0,0,0,0,0,0
4783.0,L51962,L,303.8,312.5,1368,52.6,123,0,0,0,0,0,0
4784.0,L51963,L,303.7,312.5,1641,36.0,125,0,0,0,0,0,0
4785.0,L51964,L,303.9,312.6,1642,32.3,127,0,0,0,0,0,0
4786.0,H34199,H,303.9,312.7,1401,50.0,129,0,0,0,0,0,0
4787.0,L51966,L,303.8,312.6,1577,41.3,134,0,0,0,0,0,0
4788.0,L51967,L,303.7,312.6,1396,44.1,136,0,0,0,0,0,0
4789.0,H34202,H,303.7,312.6,1514,35.5,138,0,0,0,0,0,0
4790.0,L51969,L,303.8,312.8,1646,35.8,143,0,0,0,0,0,0
4791.0,L51970,L,303.8,312.8,1443,40.7,145,0,0,0,0,0,0
4792.0,M19651,M,303.7,312.7,1469,48.5,147,0,0,0,0,0,0
4793.0,H34206,H,303.7,312.7,1564,40.2,150,0,0,0,0,0,0
4794.0,H34207,H,303.6,312.6,1498,40.2,155,0,0,0,0,0,0
4795.0,L51974,L,303.6,312.6,1699,27.9,160,0,0,0,0,0,0
4796.0,L51975,L,303.6,312.5,1431,49.0,162,0,0,0,0,0,0
4797.0,L51976,L,303.5,312.4,1390,47.3,164,0,0,0,0,0,0
4798.0,L51977,L,303.5,312.5,1380,46.1,166,0,0,0,0,0,0
4799.0,L51978,L,303.5,312.5,1457,46.4,168,0,0,0,0,0,0
4800.0,L51979,L,303.5,312.5,1418,42.2,170,0,0,0,0,0,0
4801.0,M19660,M,303.5,312.5,1353,51.0,172,0,0,0,0,0,0
4802.0,L51981,L,303.5,312.4,1574,32.7,175,0,0,0,0,0,0
4803.0,M19662,M,303.5,312.4,1318,54.2,177,0,0,0,0,0,0
4804.0,L51983,L,303.6,312.5,1710,31.4,180,0,0,0,0,0,0
4805.0,L51984,L,303.7,312.6,1621,38.8,182,0,0,0,0,0,0
4806.0,L51985,L,303.6,312.6,1606,33.6,184,0,0,0,0,0,0
4807.0,H34220,H,303.6,312.5,1375,54.0,186,0,0,0,0,0,0
4808.0,L51987,L,303.5,312.4,1503,36.5,191,0,0,0,0,0,0
4809.0,L51988,L,303.5,312.3,1404,48.6,193,0,0,0,0,0,0
4810.0,L51989,L,303.4,312.2,1656,32.7,195,0,0,0,0,0,0
4811.0,M19670,M,303.4,312.1,1499,39.4,197,0,0,0,0,0,0
4812.0,M19671,M,303.4,312.0,1748,28.4,200,0,0,0,0,0,0
4813.0,L51992,L,303.4,311.9,1531,37.9,203,0,0,0,0,0,0
4814.0,M19673,M,303.3,311.8,1536,40.6,205,0,0,0,0,0,0
4815.0,L51994,L,303.4,311.8,1401,53.0,208,1,0,0,0,1,0
4816.0,H34229,H,303.4,311.9,1534,33.2,210,0,0,0,0,0,0
4817.0,L51996,L,303.4,312.0,1521,35.9,215,1,1,0,0,0,0
4818.0,L51997,L,303.5,312.1,1674,30.8,0,0,0,0,0,0,0
4819.0,M19678,M,303.6,312.1,1967,20.9,2,0,0,0,0,0,0
4820.0,L51999,L,303.6,312.2,1696,30.7,5,0,0,0,0,0,0
4821.0,M19680,M,303.6,312.1,1627,32.5,7,0,0,0,0,0,0
4822.0,L52001,L,303.5,311.9,1405,45.6,10,0,0,0,0,0,0
4823.0,L52002,L,303.5,311.9,1565,38.9,12,0,0,0,0,0,0
4824.0,L52003,L,303.5,311.9,1493,38.7,14,0,0,0,0,0,0
4825.0,L52004,L,303.4,311.8,1499,45.0,16,0,0,0,0,0,0
4826.0,L52005,L,303.3,311.8,1692,30.6,18,0,0,0,0,0,0
4827.0,L52006,L,303.4,311.8,2268,15.8,20,0,0,0,0,0,0
4828.0,L52007,L,303.4,311.8,1438,58.9,22,0,0,0,0,0,0
4829.0,L52008,L,303.5,311.9,1515,39.2,24,0,0,0,0,0,0
4830.0,L52009,L,303.4,311.9,1491,38.2,26,0,0,0,0,0,0
4831.0,L52010,L,303.5,312.0,1756,29.7,28,0,0,0,0,0,0
4832.0,L52011,L,303.5,312.0,1366,54.5,30,1,0,1,0,0,0
4833.0,L52012,L,303.5,312.0,1436,45.1,32,0,0,0,0,0,0
4834.0,L52013,L,303.4,311.9,1377,41.6,34,1,0,1,0,0,0
4835.0,M19694,M,303.4,311.9,1510,42.2,36,0,0,0,0,0,0
4836.0,M19695,M,303.4,311.9,1419,50.9,39,0,0,0,0,0,0
4837.0,L52016,L,303.3,311.8,1315,62.0,42,1,0,1,0,0,0
4838.0,H34251,H,303.3,311.8,1806,27.7,44,0,0,0,0,0,0
4839.0,H34252,H,303.3,311.8,1649,29.4,49,0,0,0,0,0,0
4840.0,H34253,H,303.4,311.9,1402,50.0,54,0,0,0,0,0,0
4841.0,L52020,L,303.4,311.9,1298,63.9,59,1,0,1,0,0,0
4842.0,M19701,M,303.3,311.8,1441,44.9,61,0,0,0,0,0,0
4843.0,M19702,M,303.3,311.8,1489,49.4,64,0,0,0,0,0,0
4844.0,L52023,L,303.3,311.8,1842,24.5,67,0,0,0,0,0,0
4845.0,M19704,M,303.4,311.8,1316,50.9,69,1,0,1,0,0,0
4846.0,M19705,M,303.3,311.8,1583,33.3,72,0,0,0,0,0,0
4847.0,M19706,M,303.3,311.8,1548,33.5,75,0,0,0,0,0,0
4848.0,L52027,L,303.4,311.9,1434,44.6,78,0,0,0,0,0,0
4849.0,H34262,H,303.5,312.0,1397,52.9,80,0,0,0,0,0,0
4850.0,M19709,M,303.5,312.0,1475,42.9,85,0,0,0,0,0,0
4851.0,L52030,L,303.5,312.0,1441,56.8,88,0,0,0,0,0,0
4852.0,L52031,L,303.7,312.1,1363,51.8,90,1,0,1,0,0,0
4853.0,L52032,L,303.7,312.2,1619,34.9,92,0,0,0,0,0,0
4854.0,L52033,L,303.7,312.2,1487,34.0,94,0,0,0,0,0,0
4855.0,L52034,L,303.7,312.2,1568,33.8,96,0,0,0,0,0,0
4856.0,L52035,L,303.7,312.3,1375,46.2,98,0,0,0,0,0,0
4857.0,M19716,M,303.6,312.3,1698,31.3,100,0,0,0,0,0,0
4858.0,L52037,L,303.7,312.3,1606,37.4,103,0,0,0,0,0,0
4859.0,L52038,L,303.7,312.3,1349,51.0,105,0,0,0,0,0,0
4860.0,L52039,L,303.7,312.4,1535,38.6,107,0,0,0,0,0,0
4861.0,M19720,M,303.6,312.4,1504,49.5,109,0,0,0,0,0,0
4862.0,L52041,L,303.5,312.3,1946,21.1,112,0,0,0,0,0,0
4863.0,L52042,L,303.5,312.1,1326,55.7,114,0,0,0,0,0,0
4864.0,M19723,M,303.6,312.3,1915,22.3,116,0,0,0,0,0,0
4865.0,L52044,L,303.6,312.3,1451,43.4,119,0,0,0,0,0,0
4866.0,M19725,M,303.5,312.3,1624,34.8,121,0,0,0,0,0,0
4867.0,L52046,L,303.6,312.4,1781,28.7,124,0,0,0,0,0,0
4868.0,L52047,L,303.6,312.5,1345,54.1,126,0,0,0,0,0,0
4869.0,L52048,L,303.6,312.4,1418,46.0,128,0,0,0,0,0,0
4870.0,L52049,L,303.7,312.4,1718,26.5,130,0,0,0,0,0,0
4871.0,M19730,M,303.7,312.4,1631,28.5,132,0,0,0,0,0,0
4872.0,L52051,L,303.7,312.4,1513,40.1,135,0,0,0,0,0,0
4873.0,L52052,L,303.7,312.4,1316,59.3,137,0,0,0,0,0,0
4874.0,M19733,M,303.7,312.4,1474,38.8,139,0,0,0,0,0,0
4875.0,L52054,L,303.8,312.5,1619,30.9,142,0,0,0,0,0,0
4876.0,L52055,L,303.7,312.4,1702,31.2,144,0,0,0,0,0,0
4877.0,M19736,M,303.7,312.4,1540,37.4,146,0,0,0,0,0,0
4878.0,M19737,M,303.7,312.4,1546,33.7,149,0,0,0,0,0,0
4879.0,L52058,L,303.7,312.4,1348,51.0,152,0,0,0,0,0,0
4880.0,H34293,H,303.7,312.5,1520,35.6,154,0,0,0,0,0,0
4881.0,M19740,M,303.8,312.6,1527,41.9,159,0,0,0,0,0,0
4882.0,M19741,M,303.8,312.6,1406,47.1,162,0,0,0,0,0,0
4883.0,L52062,L,303.7,312.5,1462,46.2,165,0,0,0,0,0,0
4884.0,M19743,M,303.8,312.6,1684,29.3,167,0,0,0,0,0,0
4885.0,H34298,H,303.8,312.5,1655,28.0,170,0,0,0,0,0,0
4886.0,H34299,H,303.8,312.5,1748,25.1,175,0,0,0,0,0,0
4887.0,L52066,L,303.8,312.5,1372,45.7,180,0,0,0,0,0,0
4888.0,L52067,L,303.7,312.5,1481,33.3,182,0,0,0,0,0,0
4889.0,L52068,L,303.7,312.4,1512,39.2,184,0,0,0,0,0,0
4890.0,L52069,L,303.7,312.5,1632,36.6,186,0,0,0,0,0,0
4891.0,L52070,L,303.7,312.4,1525,43.9,188,0,0,0,0,0,0
4892.0,M19751,M,303.7,312.3,1756,26.4,190,0,0,0,0,0,0
4893.0,L52072,L,303.7,312.3,1922,23.1,193,0,0,0,0,0,0
4894.0,M19753,M,303.8,312.5,1448,44.3,195,0,0,0,0,0,0
4895.0,H34308,H,303.8,312.5,1447,46.6,198,0,0,0,0,0,0
4896.0,M19755,M,303.8,312.4,1597,33.4,203,0,0,0,0,0,0
4897.0,M19756,M,303.7,312.4,1642,32.3,206,0,0,0,0,0,0
4898.0,H34311,H,303.8,312.5,1525,38.0,209,0,0,0,0,0,0
4899.0,H34312,H,303.6,312.4,1460,53.7,214,0,0,0,0,0,0
4900.0,L52079,L,303.6,312.3,2168,17.7,219,0,0,0,0,0,0
4901.0,L52080,L,303.6,312.4,1388,41.9,221,0,0,0,0,0,0
4902.0,M19761,M,303.6,312.3,1630,32.4,223,0,0,0,0,0,0
4903.0,L52082,L,303.6,312.3,1616,29.3,226,0,0,0,0,0,0
4904.0,L52083,L,303.6,312.4,2232,16.8,0,0,0,0,0,0,0
4905.0,H34318,H,303.6,312.4,1480,50.7,2,0,0,0,0,0,0
4906.0,L52085,L,303.6,312.4,1363,53.1,7,0,0,0,0,0,0
4907.0,H34320,H,303.6,312.4,1436,45.6,9,0,0,0,0,0,0
4908.0,M19767,M,303.6,312.5,1607,33.7,14,0,0,0,0,0,0
4909.0,M19768,M,303.6,312.5,1459,48.2,17,0,0,0,0,0,0
4910.0,L52089,L,303.5,312.4,1481,43.7,20,0,0,0,0,0,0
4911.0,M19770,M,303.5,312.4,1606,31.7,22,0,0,0,0,0,0
4912.0,L52091,L,303.5,312.3,1681,29.8,25,0,0,0,0,0,0
4913.0,L52092,L,303.5,312.2,1511,37.1,27,0,0,0,0,0,0
4914.0,M19773,M,303.5,312.3,1593,35.2,29,0,0,0,0,0,0
4915.0,M19774,M,303.5,312.3,1532,41.7,32,0,0,0,0,0,0
4916.0,H34329,H,303.5,312.3,1386,49.0,35,0,0,0,0,0,0
4917.0,H34330,H,303.4,312.3,1769,27.9,40,0,0,0,0,0,0
4918.0,M19777,M,303.4,312.2,1561,38.2,45,0,0,0,0,0,0
4919.0,L52098,L,303.3,312.2,1457,40.7,48,0,0,0,0,0,0
4920.0,L52099,L,303.3,312.2,1506,40.0,50,0,0,0,0,0,0
4921.0,L52100,L,303.4,312.2,1337,69.4,52,1,0,0,1,0,0
4922.0,L52101,L,303.4,312.3,1287,54.8,54,0,0,0,0,0,0
4923.0,M19782,M,303.4,312.2,1615,35.7,56,0,0,0,0,0,0
4924.0,M19783,M,303.4,312.2,1972,23.5,59,0,0,0,0,0,0
4925.0,H34338,H,303.4,312.3,1522,42.1,62,0,0,0,0,0,0
4926.0,L52105,L,303.4,312.3,1680,30.6,67,0,0,0,0,0,0
4927.0,L52106,L,303.4,312.3,1502,36.0,69,0,0,0,0,0,0
4928.0,M19787,M,303.5,312.3,1543,33.3,71,0,0,0,0,0,0
4929.0,L52108,L,303.5,312.3,1584,35.2,74,0,0,0,0,0,0
4930.0,L52109,L,303.5,312.4,1340,44.5,76,0,0,0,0,0,0
4931.0,L52110,L,303.4,312.3,1663,33.9,78,0,0,0,0,0,0
4932.0,M19791,M,303.3,312.1,1693,30.0,80,0,0,0,0,0,0
4933.0,L52112,L,303.3,312.1,1418,44.7,83,0,0,0,0,0,0
4934.0,H34347,H,303.4,312.2,1554,36.8,85,0,0,0,0,0,0
4935.0,L52114,L,303.4,312.2,1580,35.8,90,0,0,0,0,0,0
4936.0,L52115,L,303.4,312.3,1479,42.8,92,0,0,0,0,0,0
4937.0,L52116,L,303.5,312.4,1284,70.6,94,1,0,0,1,0,0
4938.0,L52117,L,303.4,312.3,1540,38.7,96,0,0,0,0,0,0
4939.0,M19798,M,303.5,312.4,1606,30.1,98,0,0,0,0,0,0
4940.0,L52119,L,303.6,312.5,1286,62.4,101,0,0,0,0,0,0
4941.0,L52120,L,303.6,312.6,1502,39.5,103,0,0,0,0,0,0
4942.0,M19801,M,303.6,312.7,1699,31.5,105,0,0,0,0,0,0
4943.0,L52122,L,303.5,312.6,1602,34.2,108,0,0,0,0,0,0
4944.0,H34357,H,303.6,312.6,1436,42.0,110,0,0,0,0,0,0
4945.0,M19804,M,303.6,312.7,1765,27.5,115,0,0,0,0,0,0
4946.0,L52125,L,303.6,312.7,1418,44.1,118,0,0,0,0,0,0
4947.0,M19806,M,303.7,312.7,1669,31.7,120,0,0,0,0,0,0
4948.0,L52127,L,303.7,312.7,1395,53.9,123,0,0,0,0,0,0
4949.0,M19808,M,303.8,312.7,1500,41.7,125,0,0,0,0,0,0
4950.0,M19809,M,303.8,312.7,1555,33.4,128,0,0,0,0,0,0
4951.0,M19810,M,303.8,312.7,1919,20.2,131,0,0,0,0,0,0
4952.0,L52131,L,303.8,312.7,1596,36.6,134,0,0,0,0,0,0
4953.0,M19812,M,303.8,312.7,1374,53.6,136,0,0,0,0,0,0
4954.0,L52133,L,303.7,312.5,1670,26.1,139,0,0,0,0,0,0
4955.0,L52134,L,303.7,312.6,1702,29.1,141,0,0,0,0,0,0
4956.0,M19815,M,303.8,312.5,1366,45.1,143,0,0,0,0,0,0
4957.0,M19816,M,303.8,312.5,2344,15.2,146,0,0,0,0,0,0
4958.0,M19817,M,303.8,312.6,1768,23.9,149,0,0,0,0,0,0
4959.0,L52138,L,303.8,312.5,1523,47.0,152,0,0,0,0,0,0
4960.0,L52139,L,303.8,312.6,1735,25.9,154,0,0,0,0,0,0
4961.0,L52140,L,303.9,312.7,1339,62.3,156,0,0,0,0,0,0
4962.0,L52141,L,303.9,312.7,1800,24.3,158,0,0,0,0,0,0
4963.0,M19822,M,304.0,312.7,1456,51.2,160,0,0,0,0,0,0
4964.0,L52143,L,303.9,312.7,1789,24.4,163,0,0,0,0,0,0
4965.0,L52144,L,303.9,312.7,1602,33.9,165,0,0,0,0,0,0
4966.0,M19825,M,303.8,312.7,1364,49.3,167,0,0,0,0,0,0
4967.0,L52146,L,303.8,312.6,1793,28.1,170,0,0,0,0,0,0
4968.0,L52147,L,303.9,312.6,1426,53.4,172,0,0,0,0,0,0
4969.0,M19828,M,303.9,312.7,1485,43.3,174,0,0,0,0,0,0
4970.0,L52149,L,303.9,312.7,1528,38.4,177,0,0,0,0,0,0
4971.0,L52150,L,303.8,312.6,1565,36.0,179,0,0,0,0,0,0
4972.0,L52151,L,303.8,312.7,1838,27.8,181,0,0,0,0,0,0
4973.0,H34386,H,303.8,312.6,1811,24.9,183,0,0,0,0,0,0
4974.0,L52153,L,303.8,312.7,1461,38.2,188,0,0,0,0,0,0
4975.0,L52154,L,303.8,312.7,1414,41.7,190,0,0,0,0,0,0
4976.0,L52155,L,303.7,312.7,1426,45.5,192,0,0,0,0,0,0
4977.0,L52156,L,303.7,312.7,1359,56.8,194,1,0,0,0,1,0
4978.0,L52157,L,303.7,312.7,1540,44.8,196,0,0,0,0,0,0
4979.0,L52158,L,303.6,312.7,1429,47.7,198,0,0,0,0,0,0
4980.0,M19839,M,303.7,312.7,1612,36.3,200,0,0,0,0,0,0
4981.0,M19840,M,303.7,312.8,1685,31.8,203,0,0,0,0,0,0
4982.0,M19841,M,303.7,312.8,1558,37.7,206,0,0,0,0,0,0
4983.0,L52162,L,303.7,313.0,1811,24.3,209,0,0,0,0,0,0
4984.0,L52163,L,303.8,313.1,1869,25.8,211,0,0,0,0,0,0
4985.0,L52164,L,303.8,313.1,1256,58.7,213,1,0,0,0,1,0
4986.0,M19845,M,303.8,313.0,1789,23.5,215,0,0,0,0,0,0
4987.0,L52166,L,303.7,312.9,1502,40.5,0,0,0,0,0,0,0
4988.0,M19847,M,303.7,313.0,1303,54.4,2,0,0,0,0,0,0
4989.0,L52168,L,303.8,313.1,2497,13.0,5,1,0,0,1,0,0
4990.0,L52169,L,303.9,313.2,1499,37.4,7,0,0,0,0,0,0
4991.0,L52170,L,303.9,313.2,1393,46.5,9,0,0,0,0,0,0
4992.0,M19851,M,303.9,313.0,1475,41.0,11,0,0,0,0,0,0
4993.0,L52172,L,303.8,312.9,1573,34.6,14,0,0,0,0,0,0
4994.0,L52173,L,303.8,312.9,1819,23.7,16,0,0,0,0,0,0
4995.0,M19854,M,303.5,312.6,1642,29.4,18,0,0,0,0,0,0
4996.0,L52175,L,303.6,312.6,1540,39.8,21,0,0,0,0,0,0
4997.0,M19856,M,303.6,312.8,1400,43.2,23,0,0,0,0,0,0
4998.0,M19857,M,303.6,312.8,2659,11.4,26,1,0,0,1,0,0
4999.0,M19858,M,303.6,312.8,1825,25.2,29,0,0,0,0,0,0
5000.0,M19859,M,303.7,312.9,1532,41.3,32,0,0,0,0,0,0
5001.0,L52180,L,303.7,312.8,1832,23.6,35,0,0,0,0,0,0
5002.0,M19861,M,303.6,312.7,2174,17.6,37,0,0,0,0,0,0
5003.0,L52182,L,303.7,312.8,1627,31.7,40,0,0,0,0,0,0
5004.0,L52183,L,303.7,312.8,1437,51.3,42,0,0,0,0,0,0
5005.0,L52184,L,303.7,312.8,1364,46.3,44,0,0,0,0,0,0
5006.0,M19865,M,303.7,312.9,1444,52.7,46,0,0,0,0,0,0
5007.0,M19866,M,303.7,312.8,1366,47.3,49,0,0,0,0,0,0
5008.0,L52187,L,303.8,312.9,1442,48.3,52,0,0,0,0,0,0
5009.0,H34422,H,303.7,312.8,1488,42.8,54,0,0,0,0,0,0
5010.0,L52189,L,303.7,312.8,1523,40.7,59,0,0,0,0,0,0
5011.0,L52190,L,303.7,312.8,1543,38.3,61,0,0,0,0,0,0
5012.0,M19871,M,303.7,312.8,1634,33.8,63,0,0,0,0,0,0
5013.0,M19872,M,303.8,312.9,1815,27.8,66,0,0,0,0,0,0
5014.0,M19873,M,303.8,312.9,1594,35.2,69,0,0,0,0,0,0
5015.0,L52194,L,303.8,313.0,1452,38.6,72,0,0,0,0,0,0
5016.0,L52195,L,303.9,313.0,1759,28.4,74,0,0,0,0,0,0
5017.0,L52196,L,303.9,313.0,1408,47.5,76,0,0,0,0,0,0
5018.0,L52197,L,303.9,313.0,1483,45.0,78,0,0,0,0,0,0
5019.0,M19878,M,303.9,313.0,1620,36.6,80,0,0,0,0,0,0
5020.0,M19879,M,304.0,313.1,1466,39.5,83,0,0,0,0,0,0
5021.0,L52200,L,304.1,313.1,1556,36.3,86,0,0,0,0,0,0
5022.0,L52201,L,304.0,313.0,1350,61.1,88,0,0,0,0,0,0
5023.0,L52202,L,304.0,313.1,1404,47.1,90,0,0,0,0,0,0
5024.0,M19883,M,304.0,313.0,1575,34.5,92,0,0,0,0,0,0
5025.0,L52204,L,303.9,313.1,1639,29.0,95,0,0,0,0,0,0
5026.0,M19885,M,303.9,313.1,1473,42.8,97,0,0,0,0,0,0
5027.0,L52206,L,303.9,313.2,1481,40.0,100,0,0,0,0,0,0
5028.0,L52207,L,304.0,313.3,1294,54.6,102,0,0,0,0,0,0
5029.0,M19888,M,303.9,313.2,1630,29.3,104,0,0,0,0,0,0
5030.0,M19889,M,303.9,313.2,1624,39.8,107,0,0,0,0,0,0
5031.0,M19890,M,303.9,313.1,1437,48.3,110,0,0,0,0,0,0
5032.0,M19891,M,303.8,313.0,1514,45.0,113,0,0,0,0,0,0
5033.0,M19892,M,304.0,313.1,1694,31.4,116,0,0,0,0,0,0
5034.0,L52213,L,304.0,313.1,1564,50.9,119,0,0,0,0,0,0
5035.0,M19894,M,303.9,313.1,1514,41.1,121,0,0,0,0,0,0
5036.0,M19895,M,304.0,313.2,1500,40.6,124,0,0,0,0,0,0
5037.0,L52216,L,304.0,313.2,1615,37.8,127,0,0,0,0,0,0
5038.0,M19897,M,304.1,313.2,1586,41.1,129,0,0,0,0,0,0
5039.0,L52218,L,304.1,313.3,1732,28.5,132,0,0,0,0,0,0
5040.0,H34453,H,304.1,313.3,1689,32.5,134,0,0,0,0,0,0
5041.0,H34454,H,304.1,313.2,1586,34.6,139,0,0,0,0,0,0
5042.0,L52221,L,304.0,313.2,1314,47.1,144,0,0,0,0,0,0
5043.0,L52222,L,304.1,313.2,1569,35.8,146,0,0,0,0,0,0
5044.0,L52223,L,304.1,313.2,1468,39.4,148,0,0,0,0,0,0
5045.0,L52224,L,304.1,313.2,1412,47.5,150,0,0,0,0,0,0
5046.0,M19905,M,304.1,313.2,1510,46.9,152,0,0,0,0,0,0
5047.0,M19906,M,304.1,313.2,1410,42.4,155,0,0,0,0,0,0
5048.0,M19907,M,304.1,313.3,1680,29.3,158,0,0,0,0,0,0
5049.0,H34462,H,304.0,313.2,1271,68.6,161,1,0,0,1,0,0
5050.0,H34463,H,304.0,313.1,1472,45.5,166,0,0,0,0,0,0
5051.0,H34464,H,304.0,313.0,1701,30.4,171,0,0,0,0,0,0
5052.0,L52231,L,303.9,313.0,1480,39.9,176,0,0,0,0,0,0
5053.0,L52232,L,303.9,313.0,1433,48.4,178,0,0,0,0,0,0
5054.0,L52233,L,303.8,312.9,1514,34.3,180,0,0,0,0,0,0
5055.0,L52234,L,303.8,312.9,1619,35.7,182,0,0,0,0,0,0
5056.0,H34469,H,303.8,312.9,1378,45.6,184,0,0,0,0,0,0
5057.0,M19916,M,303.9,312.9,1430,53.5,189,0,0,0,0,0,0
5058.0,L52237,L,303.8,312.9,1367,49.9,192,0,0,0,0,0,0
5059.0,L52238,L,303.9,312.9,1526,42.5,194,0,0,0,0,0,0
5060.0,L52239,L,303.9,312.8,1419,47.9,196,0,0,0,0,0,0
5061.0,L52240,L,304.0,312.8,1542,42.7,198,0,0,0,0,0,0
5062.0,L52241,L,304.0,312.9,1363,62.5,200,1,0,0,0,1,0
5063.0,L52242,L,304.0,312.9,1313,53.9,202,0,0,0,0,0,0
5064.0,H34477,H,304.0,312.9,1495,46.6,0,0,0,0,0,0,0
5065.0,L52244,L,304.0,313.0,1407,42.1,5,0,0,0,0,0,0
5066.0,L52245,L,304.1,313.0,1566,37.2,7,0,0,0,0,0,0
5067.0,L52246,L,304.1,313.1,1550,30.9,9,0,0,0,0,0,0
5068.0,M19927,M,304.2,313.2,1396,50.5,11,0,0,0,0,0,0
5069.0,M19928,M,304.3,313.3,1540,39.0,14,0,0,0,0,0,0
5070.0,M19929,M,304.2,313.2,1380,48.7,17,0,0,0,0,0,0
5071.0,M19930,M,304.2,313.1,1608,31.1,20,0,0,0,0,0,0
5072.0,H34485,H,304.2,313.0,1442,40.9,23,0,0,0,0,0,0
5073.0,L52252,L,304.1,313.0,1408,45.3,28,0,0,0,0,0,0
5074.0,M19933,M,304.0,313.0,1454,46.8,30,0,0,0,0,0,0
5075.0,L52254,L,304.1,313.1,1666,34.6,33,0,0,0,0,0,0
5076.0,L52255,L,304.1,313.2,1366,46.6,35,0,0,0,0,0,0
5077.0,L52256,L,304.2,313.2,1464,44.9,37,0,0,0,0,0,0
5078.0,L52257,L,304.3,313.3,1775,24.9,39,0,0,0,0,0,0
5079.0,M19938,M,304.3,313.4,1482,43.8,41,0,0,0,0,0,0
5080.0,M19939,M,304.2,313.4,1411,54.8,44,0,0,0,0,0,0
5081.0,L52260,L,304.2,313.3,1410,51.6,47,0,0,0,0,0,0
5082.0,M19941,M,304.1,313.3,1494,39.0,49,0,0,0,0,0,0
5083.0,H34496,H,304.1,313.2,1590,43.4,52,0,0,0,0,0,0
5084.0,L52263,L,304.1,313.1,1327,54.1,57,0,0,0,0,0,0
5085.0,L52264,L,304.1,313.1,1969,20.8,59,0,0,0,0,0,0
5086.0,M19945,M,304.0,313.0,1377,56.0,61,0,0,0,0,0,0
5087.0,L52266,L,304.0,313.0,1541,45.9,64,0,0,0,0,0,0
5088.0,M19947,M,304.0,313.0,1685,28.2,66,0,0,0,0,0,0
5089.0,L52268,L,304.0,313.1,1465,41.0,69,0,0,0,0,0,0
5090.0,M19949,M,303.9,313.1,1483,47.2,71,0,0,0,0,0,0
5091.0,M19950,M,303.9,313.2,1570,40.7,74,0,0,0,0,0,0
5092.0,L52271,L,303.9,313.2,1345,48.2,77,0,0,0,0,0,0
5093.0,M19952,M,303.9,313.2,1608,40.6,79,0,0,0,0,0,0
5094.0,M19953,M,304.0,313.3,1415,52.8,82,0,0,0,0,0,0
5095.0,M19954,M,304.1,313.5,1470,45.8,85,0,0,0,0,0,0
5096.0,M19955,M,304.1,313.5,1428,39.9,88,0,0,0,0,0,0
5097.0,H34510,H,304.2,313.5,1627,32.2,91,0,0,0,0,0,0
5098.0,L52277,L,304.2,313.4,1457,49.4,96,0,0,0,0,0,0
5099.0,L52278,L,304.2,313.4,1475,40.2,98,0,0,0,0,0,0
5100.0,L52279,L,304.2,313.5,1438,50.1,100,0,0,0,0,0,0
